text,label_gt
ive been charged an extra 1 and i dont know what its for,34
i was overcharged an additional pound,34
ive been charged an extra 1 and i dont know why,34
my statement is showing i was charged a dollar and i am not sure why,34
why is there a 1 charge on my statement,34
an extra fee of 1 was in my statement,34
i would like to know why a withdraw i made for some cash shows up as pending,46
why is my cash withdrawal still showing as pending,46
i have the cash already my account still shows up as pending how can my account be still pending,46
i tried to get cash out of the atm but it is taking too long,46
why is the cash withdrawal under pending,46
what does it mean if my cash withdrawal does not show up properly,46
hello i have a pending transaction in my account due to an atm machine that wasnt working in any case if the transaction goes through after how long can i get my money back,46
why is my atm withdrawal still pending,46
is the cash withdrawal going to show,46
cash withdrawal has been pending why is it so,46
my account shows up as pending after i received cash from the atm earlier how can this be still pending ive got the cash already,46
how long does it take to verify a cash withdraw,46
the transaction for the cash i pulled out of the atm earlier is pending in the app but how if i already have the cash,46
why has my withdrawal not posted,46
when i used one of the atms in the city centre today i tried to take out some money but for whatever reason the machine declined my card just checked it out in my account and that amount is still showing as pending is there any way that you can cancel this transaction because i did not receive any money whatsoever from the atm,46
why is the cash withdraw i made shown as pending,46
hello i looked at my account and see that a transaction i tried to do is pending but i did not complete that transaction when i was at the atm the machine declined my card can you make sure that transaction does not go through because i definitely did not receive the money,46
should my cash withdrawal still be pending,46
